UserID,Uclass,Age,Sex,Estate,HousingPrice,MeanPrice,HousingRate,January,Feburary,March,April,May,June,July,August,September,October,November,December,ComplaintTime
732530980,2,,,石化新区7015,7015,5749,8,292.07,196.65,158.23,252.56,137.67,131.13,235.11,231.41,128.79,163.35,194.7,381.91,1
8189683973,2,61,女,石化新区7015,7015,5749,8,347.64,343.15,383.23,332.26,306.91,269.41,190.96,166.4,207.11,300.42,352.24,379.12,9
264884750,1,,,保利百合花园东区12247,12247,10024,8,182.36,194.65,231.09,248.25,169.6,121.1,121.53,117.19,20.72,0.34,0,0,5
8262755661,3,47,女,新世纪8174,8174,6678,8,4964.8,1547.2,3831.8,4335.2,4919.6,5396.4,6648.8,6209.4,5397,5076,4899.4,5667,11
8107626879,1,48,男,锦绣澜湾5024,5024,4096,8,377.73,316.26,218.48,220.05,239.9,216.12,301.79,214.82,122.41,348.14,160.19,123.83,8
8176117791,2,,,秦淮人家住宅小区4450,4450,3611,8,95.72,96.8,91.65,80.45,91.17,93.96,115.7,114.1,83.86,100.95,87.7,90.09,1
8103477705,1,,,香格蓝山5342,5342,4306,8,248.07,281.56,266.27,249.66,262.7,252.78,276.07,62.63,40.64,34.73,34.96,31.34,7
8499560409,2,27,男,星河城D区7161,7161,5749,8,105.83,0,30.92,105.69,64.7,33.19,13.12,18.12,39.81,58.57,53,83.84,1
8499566335,2,50,男,星河城D区7161,7161,5749,8,136.86,142.95,141.37,159.54,127,109.76,126.96,142.35,107.01,113.48,102.15,121.89,1
8499566595,2,51,女,星河城D区7161,7161,5749,8,266.1,377.8,223.05,228.1,183.95,168.4,175.07,215.39,143.66,174.19,162.77,221.53,1
8509469986,2,38,男,星河城C区7161,7161,5749,8,314.99,355.01,347.87,509.28,452.17,280.94,302.72,291.44,258.49,347.18,359.94,379.58,1
252228955,1,40,男,永环小区11772,11772,9371,8,193.16,211.14,194.32,179.1,152.8,143.2,210.6,184.65,120.58,159.63,140.03,165.03,7
253864842,3,,,永环小区11772,11772,9371,8,0,0,0,0,1049.35,929.75,855.26,856.79,899.97,891.64,968.54,961.54,4
254018312,3,37,男,永环小区11772,11772,9371,8,1017.18,181.61,973.4,1123.9,1225.97,2003.82,2861.19,2972.26,1723.29,1408.14,1421.99,1460.71,7
52120901,1,,,九江公寓8682,8682,6868,8,147.72,289.53,241.43,297.31,158.3,218.88,324.6,402.19,160.63,231.45,193.2,295.22,9
8417926379,1,60,男,保利香槟花园小区5757,5757,4543,8,206.14,199.07,159.75,157.14,133.44,129.66,227.68,257.54,142.11,159.87,125.21,126.21,9
8425690859,2,35,男,雷明锦程10328,10328,8063,8,261.55,312.45,268.64,235.57,250.51,200.57,205.54,191.68,201.15,213.24,216.16,216.26,11
8430650925,1,,,阳光上城小区4444,4444,3460,8,192.04,230.15,212.54,153.3,165.66,152.93,181.8,189.06,123.5,199.47,188.61,148.19,4
8418757080,1,28,女,富邦一品9003,9003,6993,8,332.61,381.15,359.63,336.67,318.02,282.66,335.52,322.48,223.97,248.37,312.31,314.76,9
8418767560,1,65,男,富邦一品9003,9003,6993,8,235.3,148.24,185.85,253.02,161.68,114.71,126.68,114.84,104.01,38.47,0,0,9
8111960842,2,,,新弘国际城一期4684,4684,3611,8,237.09,188.85,206.07,199.3,170.56,129.49,144.26,153.16,120.82,158.83,148.66,154.54,2
8547438339,1,,,青橙社区小区6542,6542,5035,8,97.26,90.02,97.44,84.81,77.89,82.83,78.82,76.66,72.19,76.21,91.47,101.14,6
8000312198,1,,,逸景园小区9834,9834,7564,9,696.76,691.26,514.54,542.35,470.19,345.41,334.06,406.27,392.68,402.42,361.41,358.78,10
261252125,1,,,太平庄小区13976,13976,10693,9,150.66,187.71,201.7,146.36,172.55,162,183.56,208.38,178.63,254.02,238.29,279.93,7
8049014792,1,,,欧尚一品13208,13208,10024,9,0,0,0,0,0,0,0,0,0,205.76,165.63,213.91,8
8160936069,1,,,金辉新天第5070,5070,3822,9,597.68,741.42,406.39,365.08,119.89,292.07,527.39,468.04,214.4,295.01,462.39,980.54,1
8136674111,2,33,男,方大誉峰5738,5738,4321,9,1074.15,1237.02,652.61,673.91,227.36,219.02,237.38,233.98,128.76,388.24,108.19,77.8,18
8474926895,1,38,女,顶盛国际花园9397,9397,6993,9,160.14,0,0,207,153.81,146.43,164.51,163.61,186.01,318.91,280.56,288.27,8
8422740229,3,28,男,孔雀城2.1期9411,9411,6993,9,752.09,285.21,159.2,566.44,738.7,809.74,1130.78,1291.14,742.78,786.98,795.09,898.85,10
8526524390,1,34,男,皇冠壹品8077,8077,5992,9,322.53,387.25,409.3,362.41,286.54,261.88,273.37,238.09,208.5,283.03,281.08,337.03,10
8124807619,1,31,男,城润万家11272,11272,8356,9,145.76,206.89,208.78,226.3,217.83,164.32,185.85,203.43,156.7,138.39,161.81,236.1,7
8542607695,1,48,男,金鼎状元城6147,6147,4500,9,0,0,0,0,0.01,0,0,13.43,0,0,19.13,0,2
8116371117,1,22,男,山河秀11585,11585,8356,9,211.08,209.84,196.51,202.73,184.31,142.35,0.08,13.33,25.6,142.35,296.59,272.22,8
7855342095,2,,,人杰水岸11197,11197,8063,9,211.66,167.66,267.5,291.73,264.01,186.36,199.83,209.01,156.22,177.36,180.6,226.91,4
8590713658,1,50,男,御澜山D区8078,8078,5749,10,0.16,0,0.08,0.07,0.08,0.02,0.01,0.01,0,37.8,13.58,60.71,10
8217757511,1,,,万达华府7544,7544,5355,10,170.06,213.02,78.54,33.68,35.48,38.9,41.61,42.16,39.47,44.25,44.04,28.41,3
8582888649,1,33,男,上海新城小区6488,6488,4589,10,13.58,0,0.69,3.87,0.73,0,0.03,0.08,0.03,0.36,0.87,1.18,11
310316352,1,,,名仕苑26639,26639,18734,10,340.82,332.18,330.81,336.05,306.8,270.78,275.24,307.12,220.14,239.78,277.93,319.64,2
8158672546,2,49,男,诺维溪谷16149,16149,11333,10,417.97,472.87,463.29,563.87,497.64,357.15,378.35,525.37,329.34,349.43,361.78,399.1,5
8085134203,1,,,远东嘉山水二期8570,8570,5992,10,0,0,0.06,1.08,0.47,0.02,69.88,87.75,49.38,35.5,36.49,91.87,1
7411186154,3,,,辰宇新村小区8085,8085,5652,10,173.2,135.71,104.86,190.33,135.24,67.78,280.38,216.43,63.67,68.23,63.11,77.28,5
8547574350,1,53,男,保工印象14365,14365,10024,10,123.77,141.6,102.65,93.42,199.08,244.48,639.77,516.69,203.64,376.56,223.2,189.74,10
8444255462,1,,,隆河谷小区10061,10061,6993,10,280.63,291.29,179.57,1.37,13.85,0.82,0,94.48,234.67,237.13,179.7,262.71,8
7855593103,2,,,汇置尚都11663,11663,8063,10,275.93,270.1,299.2,288.94,280.46,299.4,404.95,370.08,220.72,261.41,240.88,217.54,5
8096862843,1,50,男,鑫丰御景华庭14569,14569,10024,10,174.57,166.27,193.32,141.28,157.84,243.66,513.01,615.68,190.12,143.56,151.59,149.58,11
8055763723,1,37,女,其仕郡小区14633,14633,10024,10,0,0,0.01,0,0,0,0.01,0,0.05,0.27,0.4,3.65,9
8069358083,1,51,女,名仕家园11048,11048,7564,10,289.7,281.02,242.41,206.52,197.95,170.09,221.04,256.5,178.24,240.13,223.63,250.28,8
8017577326,2,56,男,万科溪之谷16766,16766,11333,10,330.48,335.22,435.71,316.23,367.97,314.16,407.8,561.42,282.07,271.65,318.96,394.66,11
8066705756,2,66,男,万科溪之谷16766,16766,11333,10,151.55,142.1,149,137.8,132.93,116.39,112.74,122.62,117.92,130.84,157.36,187.25,11
310363996,3,,,东财27991,27991,18734,10,106.76,149.36,435.99,552.32,663.53,716.22,782.96,688.15,709.19,642.71,553.61,550.72,9
8544768501,1,29,男,金域国际6448,6448,4306,10,127.61,192.68,154.52,181.29,145.57,149.75,145.76,166.83,105.93,130.67,165.45,133.3,10
8125231806,2,66,男,中冶蓝城辛虹园17253,17253,11333,11,254.79,265.27,251.34,187.29,124.85,124.14,108.29,103.67,84.86,91.98,129.87,211.09,8
8191576319,5,50,男,奉天九里一期18952,18952,12272,11,3734.45,2886.61,2509.27,2210.18,1484.28,1876.86,3190.02,2750.75,1391.42,3028.75,3015.78,3849.88,4
8176583600,1,43,男,华润置地广场15672,15672,10024,11,290.81,283.34,340.97,435.69,234.49,358.77,444.46,407.91,174.15,33.75,122.22,276.96,11
8198337322,1,56,男,首创象墅8459,8459,5404,11,138.57,175.28,154.03,104.43,53.62,55.36,62.31,35.38,140.67,192.81,206.66,169.64,9
8199188123,1,27,女,首创象墅8459,8459,5404,11,80,95.38,97.31,161.9,72.3,65.98,79.55,120.84,59.08,65.1,67.13,64.85,10
8548873461,3,36,女,德商国际花园小区6530,6530,4096,11,86,49.7,156.1,101.9,70.8,82.8,117.9,189.8,93.3,160.8,199.8,209.1,11
8498291753,1,36,男,马总花园11394,11394,6993,11,19.31,0.01,49.3,9.49,27.44,9.66,0,18.58,141.53,181.87,314.45,2.06,8
8498435423,3,25,男,马总花园11394,11394,6993,11,1039.74,53.75,268.62,559.71,1111.53,1205.48,1165.47,1090.24,960.68,1044.83,893.73,883.25,10
8145454593,1,39,女,北环怡景花园小区7423,7423,4418,11,253.52,249.86,259.96,248.24,236.98,154.65,116.58,161.85,118.56,217.77,212.96,240.97,5
8248211875,1,25,男,橡树湾18180,18180,10693,11,0,0,0,0,2.68,144.91,136.96,80.49,44.06,0,0,40.16,11
8410874857,1,34,男,新世界朗悦居10350,10350,5992,11,392.83,414.56,437.87,502.76,404.89,361.75,482.81,492.49,306.51,434.87,379.26,445.37,5
270960077,1,54,男,河畔一期12375,12375,6993,11,0,0.98,4.94,4.99,5.03,6.81,9.49,7.98,8.21,5.72,6.56,6.19,8
271017093,1,45,女,河畔三期12375,12375,6993,11,304.05,288.32,296.45,286.76,291.13,243.75,271.77,234.65,183.06,194.26,216.49,0,11
271024268,1,36,男,河畔三期12375,12375,6993,11,136.36,118.95,197.36,199.24,147.91,136.74,124.8,115.41,83.54,112.4,132.13,157.21,5
8546195411,1,,,公园里小区12581,12581,6993,11,95.9,103.93,91.17,122.78,149.32,105.32,165.14,186.2,127.25,139.14,123.43,129.97,5
264507156,1,,,水木清华小区19272,19272,10693,11,336.08,355,408.47,361.85,369.31,319.92,395.87,335.05,88.94,158.85,155.34,115.43,10
8078734706,1,63,男,长白新城12605,12605,6993,11,278.29,314.6,311.63,435.73,306.73,240.74,207.82,154.01,173.21,350.45,238.14,278.78,1
8553517020,1,,,长河湾12684,12684,6993,11,0,0,1.22,2.33,2.64,0,2.95,153.41,115.07,177.84,134.64,81.14,1
303454991,1,,,中心小区8185,8185,4418,11,211.18,285.48,186.63,119.72,112.41,119.23,132.51,134.63,108.37,98.49,129.67,271.83,7
8241697616,1,57,女,凤凰城小区18956,18956,10084,11,0,0,0,0,0,0,0,0,0,56.37,60.29,63.56,8
8441836820,1,56,男,龙栖谷8460,8460,4418,11,258.6,401.76,468.78,286.73,227.44,196.37,243.55,253.03,188.14,228.09,241.39,333.36,8
8091449513,1,50,男,水果新城小区8576,8576,4418,11,16.49,2.53,2.71,2.62,2.71,2.62,2.74,2.71,2.71,154.56,2.47,3.38,10
8153691218,7,59,男,杏树小区8580,8580,4418,11,258.65,282.86,313.1,174.69,221.63,289.72,370.1,217.91,173.23,199.9,164.17,193.41,8
7567644643,2,,,保利十二橡树庄园18244,18244,9352,11,30.62,0.52,26.3,125.62,164.55,63.26,354.36,272.7,201.75,329.03,418.29,512.97,8
7567646580,2,,,保利十二橡树庄园18244,18244,9352,11,263.58,186.12,278.26,765.38,443.29,271.78,321.48,328.61,225.94,446.77,284.63,78.23,5
7567646694,2,,,保利十二橡树庄园18244,18244,9352,11,919.45,605.97,435.36,339.99,333.61,285.4,396.5,614.03,379.16,349.8,320.82,904.63,8
7567646737,2,,,保利十二橡树庄园18244,18244,9352,11,7659.56,10186.88,6350.8,3539.04,2706.95,2876.01,3781.77,3481.03,2721.35,6266.69,8583.52,10057.26,8
7567647176,2,,,保利十二橡树庄园18244,18244,9352,11,1398.75,1600.02,1606.18,1581.77,855.85,294.59,538.59,661.22,238.24,280.9,398.47,247.44,8
7567648384,2,,,保利十二橡树庄园18244,18244,9352,11,360.18,358.44,258.54,228.14,196.83,196.52,266.3,282.14,191.07,196,273.75,377.23,6
26529152,3,35,男,中学小区8000,8000,4050,11,2397.6,638.25,255.15,209.55,302.4,1859.25,3367.2,3369.9,2426.4,2130,1979.85,3180.45,1
250373868,1,,,六合小区18566,18566,9371,11,0,0,117.88,234.83,141.44,71.92,98.47,96.39,102.94,172.03,144.05,204.62,2
8158496733,1,35,男,华润海中国16690,16690,8356,11,170.68,161.64,143.94,160.84,140.47,127.31,127.19,134.02,122.48,153.88,159.5,173.15,10
8116058566,2,57,男,中体奥林匹克花园22674,22674,11333,11,236.75,177.03,321.71,341.43,329.12,306.45,264.96,175.24,277.59,327.23,342.2,358.27,11
8273228998,3,59,男,御苑小区18033,18033,8356,11,584.44,428.7,570.88,729.33,833.49,907.43,1033.18,1415.6,1112.99,935.62,894,849.86,1
8119906086,1,34,男,保利-海上五月花20599,20599,9420,11,547.43,494.19,549.82,527.03,419.94,364.46,339.95,315.15,333.74,395.59,367.28,411.94,5
8126174461,1,42,男,丽湾国际小区17584,17584,6993,11,541.27,624.9,330.89,193.29,66.09,0.26,20.85,63.1,73.93,0,0,0,10
8029241972,1,45,女,格林生活坊小区17969,17969,6993,11,0.26,0.12,0.02,3.48,60.86,38.27,31.99,63.9,51.46,51.89,42.92,47.27,10
8205085466,1,45,男,梦想逸居小区20016,20016,6993,11,154.1,255.23,262.09,282.44,186.04,189.29,113.64,100.59,108.95,119.46,132.02,149.37,10
8205086603,1,37,男,梦想逸居小区20016,20016,6993,11,273.32,357.63,380.09,333.64,268.49,225.59,260.29,243.15,210.67,296.62,286.26,317.89,12
8205070532,3,39,男,远洋天地一期20437,20437,6993,11,1944.62,164.32,205.28,1797.96,1382.78,1839.61,3066.09,1028.06,146.55,830.36,4885.01,5072.63,11
8549842798,1,31,男,龙湖唐宁20587,20587,6993,11,117.53,218.01,139.62,217.08,175.21,139.58,161.64,169.19,91.51,129.53,102.24,172.25,5
